time T E_n E_d E_v E_b S_v rb r rv bm
1348 47.113354 37016.010399 1368.538393 -4125.054148 35608.645237 -17511.188555 2.511417 2.335904 -0.054896 -0.054896
1349 47.035331 37216.522945 1569.050939 -4125.054148 35608.645237 -17540.236336 2.511417 2.662761 0.271961 0.271961
1350 46.946047 38299.108244 2651.636238 -4125.054148 35608.645237 -17573.595322 2.511417 2.431330 0.040530 0.040530
1351 46.795643 38697.705582 3050.233576 -4125.054148 35608.645237 -17630.077952 2.511417 2.453161 0.062361 0.062361
1352 46.623267 37564.973300 1917.501294 -4125.054148 35608.645237 -17695.259952 2.511417 2.370623 -0.020177 -0.020177
1353 46.515156 38346.574862 2699.102856 -4125.054148 35608.645237 -17736.387514 2.511417 2.171871 -0.218929 -0.218929
1354 46.363473 37564.973300 1917.501294 -4125.054148 35608.645237 -17794.413824 2.511417 2.369936 -0.020863 -0.020863
1355 46.255965 36501.730330 854.258324 -4125.054148 35608.645237 -17835.771841 2.511417 2.388193 -0.002606 -0.002606
1356 46.208118 35647.472006 0.000000 -4125.054148 35608.645237 -17854.239909 2.511417 2.391145 0.000345 0.000345
1357 46.208118 37179.264085 1531.792079 -4125.054148 35608.645237 -17854.239909 2.511417 2.354934 -0.036210 -0.036210
1358 46.122483 38813.642113 3166.170107 -4125.054148 35608.645237 -17887.389757 2.511417 2.564988 0.173843 0.173843
1359 45.946154 36976.216108 1328.744102 -4125.054148 35608.645237 -17956.036757 2.511417 2.357623 -0.033522 -0.033522
1360 45.872273 37110.206084 1462.734078 -4125.054148 35608.645237 -17984.956351 2.511417 2.329644 -0.061501 -0.061501
1361 45.791086 40641.331031 4993.859025 -4125.054148 35608.645237 -18016.843458 2.511417 2.260640 -0.130505 -0.130505
1362 45.515577 35647.472006 0.000000 -4125.054148 35608.645237 -18125.900906 2.511417 2.390845 -0.000300 -0.000300
1363 45.515577 37156.315859 1508.843853 -4125.054148 35608.645237 -18125.900906 2.511417 2.499448 0.108603 0.108603
1364 45.432486 36413.954438 766.482432 -4125.054148 35608.645237 -18159.050961 2.511417 2.555362 0.164517 0.164517
1365 45.390316 37287.568096 1640.096090 -4125.054148 35608.645237 -18175.921762 2.511417 2.350105 -0.040740 -0.040740
1366 45.300260 36492.284662 844.812656 -4125.054148 35608.645237 -18212.054934 2.511417 2.523083 0.132238 0.132238
1367 45.253920 37100.498778 1453.026772 -4125.054148 35608.645237 -18230.704113 2.511417 2.356268 -0.034577 -0.034577
1368 45.174358 36612.342328 964.870323 -4125.054148 35608.645237 -18262.812420 2.511417 2.406431 0.015586 0.015586
1369 45.121587 37086.672245 1439.200240 -4125.054148 35608.645237 -18284.171226 2.511417 2.309761 -0.081084 -0.081084
1370 45.043012 38937.579527 3290.107521 -4125.054148 35608.645237 -18316.067272 2.511417 2.441819 0.050974 0.050974
1371 44.864095 38007.406552 2359.934547 -4125.054148 35608.645237 -18389.110956 2.511417 2.287721 -0.103124 -0.103124
1372 44.736128 36134.184155 486.712149 -4125.054148 35608.645237 -18441.712809 2.511417 2.392286 0.001441 0.001441
1373 44.709752 38173.812330 2526.340324 -4125.054148 35608.645237 -18452.592431 2.511417 2.274312 -0.116533 -0.116533
1374 44.573260 37174.832082 1527.360076 -4125.054148 35608.645237 -18509.097784 2.511417 2.313614 -0.077231 -0.077231
1375 44.490893 36039.264721 391.792716 -4125.054148 35608.645237 -18543.364070 2.511417 2.522461 0.131616 0.131616
1376 44.469775 37564.973300 1917.501294 -4125.054148 35608.645237 -18552.170203 2.511417 2.368780 -0.022065 -0.022065
1377 44.366657 37110.479559 1463.007553 -4125.054148 35608.645237 -18595.289407 2.511417 2.501651 0.110806 0.110806
1378 44.288120 39008.535762 3361.063756 -4125.054148 35608.645237 -18628.264791 2.511417 2.185369 -0.205476 -0.205476
1379 44.108424 36976.216108 1328.744102 -4125.054148 35608.645237 -18704.155656 2.511417 2.357606 -0.033239 -0.033239
1380 44.037498 36926.705804 1279.233798 -4125.054148 35608.645237 -18734.280153 2.511417 2.410816 0.019971 0.019971
1381 43.969321 36039.264721 391.792716 -4125.054148 35608.645237 -18763.328892 2.511417 2.522309 0.131464 0.131464
1382 43.948450 37516.904944 1869.432938 -4125.054148 35608.645237 -18772.239485 2.511417 2.380590 -0.010255 -0.010255
1383 43.849090 36134.184155 486.712149 -4125.054148 35608.645237 -18814.776433 2.511417 2.393113 0.002268 0.002268
1384 43.823237 36612.342328 964.870323 -4125.054148 35608.645237 -18825.876143 2.511417 2.406784 0.015939 0.015939
1385 43.772044 37518.474400 1871.002394 -4125.054148 35608.645237 -18847.893465 2.511417 2.289654 -0.101191 -0.101191
1386 43.673001 36692.869884 1045.397878 -4125.054148 35608.645237 -18890.637696 2.511417 2.477676 0.086831 0.086831
1387 43.617731 37107.537292 1460.065287 -4125.054148 35608.645237 -18914.574633 2.511417 2.363565 -0.027280 -0.027280
1388 43.540675 37444.995606 1797.523601 -4125.054148 35608.645237 -18948.048756 2.511417 2.294937 -0.095908 -0.095908
1389 43.446015 36386.411488 738.939482 -4125.054148 35608.645237 -18989.332535 2.511417 2.492906 0.102061 0.102061
1390 43.407137 37317.191906 1669.719900 -4125.054148 35608.645237 -19006.340758 2.511417 2.330404 -0.060441 -0.060441
1391 43.319463 35800.888434 153.416428 -4125.054148 35608.645237 -19044.807241 2.511417 2.515601 0.124756 0.124756
1392 43.311409 38526.175486 2878.703480 -4125.054148 35608.645237 -19048.348754 2.511417 2.427131 0.036286 0.036286
1393 43.160809 37086.683733 1439.211727 -4125.054148 35608.645237 -19114.814000 2.511417 2.420952 0.030107 0.030107
1394 43.085647 37331.184694 1683.712688 -4125.054148 35608.645237 -19148.159337 2.511417 2.342280 -0.048565 -0.048565
1395 42.997895 37279.392746 1631.920741 -4125.054148 35608.645237 -19187.237611 2.511417 2.291407 -0.099438 -0.099438
1396 42.913011 36829.543299 1182.071293 -4125.054148 35608.645237 -19225.191114 2.511417 2.504726 0.113881 0.113881
1397 42.851613 36898.060993 1250.588987 -4125.054148 35608.645237 -19252.736869 2.511417 2.408946 0.018101 0.018101
1398 42.786755 38491.890626 2844.418620 -4125.054148 35608.645237 -19281.921044 2.511417 2.436221 0.045376 0.045376
1399 42.639744 37086.672245 1439.200240 -4125.054148 35608.645237 -19348.399996 2.511417 2.310768 -0.080077 -0.080077
1400 42.565490 36890.665419 1243.193413 -4125.054148 35608.645237 -19382.152549 2.511417 2.540826 0.149981 0.149981
1401 42.501446 37187.562238 1540.090232 -4125.054148 35608.645237 -19411.359153 2.511417 2.341101 -0.049744 -0.049744
1402 42.422254 37803.039967 2155.567961 -4125.054148 35608.645237 -19447.595338 2.511417 2.282133 -0.108712 -0.108712
1403 42.311703 37613.803655 1966.331649 -4125.054148 35608.645237 -19498.407535 2.511417 2.367795 -0.023050 -0.023050
1404 42.211097 37027.000584 1379.528578 -4125.054148 35608.645237 -19544.880060 2.511417 2.338842 -0.052003 -0.052003
1405 42.140632 37179.264085 1531.792079 -4125.054148 35608.645237 -19577.561716 2.511417 2.355102 -0.035743 -0.035743
1406 42.062535 38501.231153 2853.759147 -4125.054148 35608.645237 -19613.911244 2.511417 2.433209 0.042364 0.042364
1407 41.917540 36134.184155 486.712149 -4125.054148 35608.645237 -19681.756873 2.511417 2.393422 0.002577 0.002577
1408 41.892825 38523.008185 2875.536179 -4125.054148 35608.645237 -19693.368054 2.511417 2.426732 0.035887 0.035887
1409 41.747317 38471.104445 2823.632439 -4125.054148 35608.645237 -19762.008356 2.511417 2.434678 0.043833 0.043833
1410 41.604923 37402.117695 1754.645689 -4125.054148 35608.645237 -19829.644617 2.511417 2.375573 -0.015272 -0.015272
1411 41.516624 36910.380859 1262.908854 -4125.054148 35608.645237 -19871.818609 2.511417 2.412866 0.022021 0.022021
1412 41.453169 38874.638258 3227.166252 -4125.054148 35608.645237 -19902.237962 2.511417 2.584798 0.193953 0.193953
1413 41.291650 37129.960971 1482.488966 -4125.054148 35608.645237 -19980.088856 2.511417 2.502546 0.111701 0.111701
1414 41.217584 38228.960804 2581.488798 -4125.054148 35608.645237 -20015.991732 2.511417 2.425510 0.034665 0.034665
1415 41.089015 36984.655867 1337.183861 -4125.054148 35608.645237 -20078.622496 2.511417 2.413588 0.022743 0.022743
1416 41.022526 37071.822726 1424.350720 -4125.054148 35608.645237 -20111.166081 2.511417 2.339785 -0.051060 -0.051060
1417 40.951824 37016.010399 1368.538393 -4125.054148 35608.645237 -20145.887266 2.511417 2.333700 -0.057145 -0.057145
1418 40.884005 40455.421615 4807.949609 -4125.054148 35608.645237 -20179.305519 2.511417 2.257469 -0.133376 -0.133376
1419 40.647124 36246.202950 598.730945 -4125.054148 35608.645237 -20296.905289 2.511417 2.398424 0.007579 0.007579
1420 40.617647 36833.551176 1186.079170 -4125.054148 35608.645237 -20311.635260 2.511417 2.481867 0.091022 0.091022
1421 40.559337 38471.104445 2823.632439 -4125.054148 35608.645237 -20340.836340 2.511417 2.434451 0.043606 0.043606
1422 40.420994 36682.453299 1034.981293 -4125.054148 35608.645237 -20410.453663 2.511417 2.478890 0.088045 0.088045
1423 40.370349 37086.672245 1439.200240 -4125.054148 35608.645237 -20436.058706 2.511417 2.311373 -0.079472 -0.079472
1424 40.300047 38340.125066 2692.653061 -4125.054148 35608.645237 -20471.708638 2.511417 2.459821 0.068976 0.068976
1425 40.168945 38491.890626 2844.418620 -4125.054148 35608.645237 -20538.523772 2.511417 2.436467 0.045622 0.045622
1426 40.030929 38555.310895 2907.838889 -4125.054148 35608.645237 -20609.335157 2.511417 2.434943 0.044098 0.044098
1427 39.890331 37748.713061 2101.241056 -4125.054148 35608.645237 -20681.974963 2.511417 2.421703 0.030858 0.030858
1428 39.788992 37324.395076 1676.923071 -4125.054148 35608.645237 -20734.650410 2.511417 2.377031 -0.013814 -0.013814
1429 39.708280 36612.342328 964.870323 -4125.054148 35608.645237 -20776.795813 2.511417 2.406627 0.015782 0.015782
1430 39.661895 37669.035045 2021.563039 -4125.054148 35608.645237 -20801.094784 2.511417 2.326518 -0.064326 -0.064326
1431 39.564947 39352.365965 3704.893960 -4125.054148 35608.645237 -20852.064689 2.511417 2.268404 -0.122441 -0.122441
1432 39.388066 36898.060993 1250.588987 -4125.054148 35608.645237 -20945.705507 2.511417 2.408815 0.017970 0.017970
1433 39.328450 37046.377244 1398.905239 -4125.054148 35608.645237 -20977.455961 2.511417 2.336741 -0.054104 -0.054104
1434 39.261877 37066.498472 1419.026466 -4125.054148 35608.645237 -21013.025765 2.511417 2.359562 -0.031283 -0.031283
1435 39.194462 37151.904402 1504.432396 -4125.054148 35608.645237 -21049.168369 2.511417 2.496637 0.105792 0.105792
1436 39.123120 37583.032248 1935.560242 -4125.054148 35608.645237 -21087.552169 2.511417 2.371655 -0.019190 -0.019190
1437 39.031548 39328.524900 3681.052895 -4125.054148 35608.645237 -21137.025735 2.511417 2.591286 0.200441 0.200441
1438 38.858169 37402.117695 1754.645689 -4125.054148 35608.645237 -21231.335418 2.511417 2.375676 -0.015169 -0.015169
1439 38.775701 37057.057829 1409.585823 -4125.054148 35608.645237 -21276.490547 2.511417 2.417473 0.026628 0.026628
1440 38.709563 37058.406404 1410.934398 -4125.054148 35608.645237 -21312.842845 2.511417 2.340394 -0.050450 -0.050450
1441 38.643475 36658.069846 1010.597840 -4125.054148 35608.645237 -21349.292092 2.511417 2.407354 0.016509 0.016509
1442 38.596196 37228.456654 1580.984648 -4125.054148 35608.645237 -21375.443928 2.511417 2.410292 0.019447 0.019447
1443 38.522375 37501.819044 1854.347038 -4125.054148 35608.645237 -21416.406116 2.511417 2.347898 -0.042947 -0.042947
1444 38.435984 40641.331031 4993.859025 -4125.054148 35608.645237 -21464.542999 2.511417 2.261054 -0.129791 -0.129791
1445 38.204728 36253.549074 606.077068 -4125.054148 35608.645237 -21594.469659 2.511417 2.403171 0.012326 0.012326
1446 38.176682 38001.237830 2353.765825 -4125.054148 35608.645237 -21610.333588 2.511417 2.287126 -0.103719 -0.103719
1447 38.068073 40774.334587 5126.862582 -4125.054148 35608.645237 -21671.988129 2.511417 2.262921 -0.127924 -0.127924
1448 37.832968 37021.360778 1373.888772 -4125.054148 35608.645237 -21806.664307 2.511417 2.317271 -0.073574 -0.073574
1449 37.770069 37669.035045 2021.563039 -4125.054148 35608.645237 -21842.978899 2.511417 2.326859 -0.063986 -0.063986
1450 37.677746 37748.713061 2101.241056 -4125.054148 35608.645237 -21896.501782 2.511417 2.422883 0.032038 0.032038
1451 37.582027 36827.563655 1180.091650 -4125.054148 35608.645237 -21952.270539 2.511417 2.480804 0.089959 0.089959
1452 37.528347 38937.579527 3290.107521 -4125.054148 35608.645237 -21983.670965 2.511417 2.442423 0.051578 0.051578
1453 37.379280 36831.602985 1184.130979 -4125.054148 35608.645237 -22071.340894 2.511417 2.416757 0.025912 0.025912
1454 37.325707 37002.790826 1355.318820 -4125.054148 35608.645237 -22103.019701 2.511417 2.527424 0.136579 0.136579
1455 37.264489 37287.568096 1640.096090 -4125.054148 35608.645237 -22139.330301 2.511417 2.348687 -0.042158 -0.042158
1456 37.190555 38537.147889 2889.675883 -4125.054148 35608.645237 -22183.342607 2.511417 2.426046 0.035201 0.035201
1457 37.060747 36711.816657 1064.344652 -4125.054148 35608.645237 -22261.041794 2.511417 2.479772 0.088927 0.088927
1458 37.012996 37066.498472 1419.026466 -4125.054148 35608.645237 -22289.760715 2.511417 2.358548 -0.032297 -0.032297
1459 36.949443 38596.577549 2949.105543 -4125.054148 35608.645237 -22328.099315 2.511417 2.455357 0.064512 0.064512
1460 36.817833 37134.471072 1486.999066 -4125.054148 35608.645237 -22407.913929 2.511417 2.351424 -0.039421 -0.039421
1461 36.751592 37933.729742 2286.257737 -4125.054148 35608.645237 -22448.301941 2.511417 2.465615 0.074770 0.074770
1462 36.650028 36134.184155 486.712149 -4125.054148 35608.645237 -22510.510342 2.511417 2.392728 0.001883 0.001883
1463 36.628419 36935.227831 1287.755825 -4125.054148 35608.645237 -22523.790336 2.511417 2.470071 0.079226 0.079226
1464 36.571335 37564.973300 1917.501294 -4125.054148 35608.645237 -22558.947622 2.511417 2.370381 -0.020464 -0.020464
1465 36.486532 36831.602985 1184.130979 -4125.054148 35608.645237 -22611.379432 2.511417 2.416579 0.025734 0.025734
1466 36.434239 36601.330908 953.858902 -4125.054148 35608.645237 -22643.833352 2.511417 2.395215 0.004370 0.004370
1467 36.392163 36833.551176 1186.079170 -4125.054148 35608.645237 -22670.013641 2.511417 2.481892 0.091047 0.091047
1468 36.339919 39018.801745 3371.329739 -4125.054148 35608.645237 -22702.605250 2.511417 2.443136 0.052291 0.052291
1469 36.192023 37402.117695 1754.645689 -4125.054148 35608.645237 -22795.377328 2.511417 2.376016 -0.014829 -0.014829
1470 36.115213 36658.069846 1010.597840 -4125.054148 35608.645237 -22843.858886 2.511417 2.407760 0.016915 0.016915
1471 36.071028 38310.824134 2663.352128 -4125.054148 35608.645237 -22871.841493 2.511417 2.456953 0.066108 0.066108
1472 35.954956 37374.255470 1726.783465 -4125.054148 35608.645237 -22945.677818 2.511417 2.365436 -0.025409 -0.025409
1473 35.879858 37748.713061 2101.241056 -4125.054148 35608.645237 -22993.704118 2.511417 2.422452 0.031607 0.031607
1474 35.788706 37416.492944 1769.020938 -4125.054148 35608.645237 -23052.267367 2.511417 2.381408 -0.009437 -0.009437
1475 35.712131 38173.812330 2526.340324 -4125.054148 35608.645237 -23101.696953 2.511417 2.274245 -0.116600 -0.116600
1476 35.603108 37016.010399 1368.538393 -4125.054148 35608.645237 -23172.438750 2.511417 2.334951 -0.055894 -0.055894
1477 35.544146 36610.443075 962.971070 -4125.054148 35608.645237 -23210.877484 2.511417 2.394302 0.003457 0.003457
1478 35.502707 36810.281895 1162.809890 -4125.054148 35608.645237 -23237.969739 2.511417 2.474437 0.083592 0.083592
1479 35.452738 37013.899484 1366.427479 -4125.054148 35608.645237 -23270.722450 2.511417 2.336874 -0.053971 -0.053971
1480 35.394117 37086.672245 1439.200240 -4125.054148 35608.645237 -23309.264677 2.511417 2.310412 -0.080433 -0.080433
1481 35.332480 37021.943625 1374.471620 -4125.054148 35608.645237 -23349.926809 2.511417 2.356622 -0.034223 -0.034223
1482 35.273714 37027.000584 1379.528578 -4125.054148 35608.645237 -23388.827888 2.511417 2.339417 -0.051428 -0.051428
1483 35.214830 37021.360778 1373.888772 -4125.054148 35608.645237 -23427.937140 2.511417 2.316746 -0.074099 -0.074099
1484 35.156285 37314.854110 1667.382104 -4125.054148 35608.645237 -23466.951634 2.511417 2.331145 -0.059700 -0.059700
1485 35.085376 36134.184155 486.712149 -4125.054148 35608.645237 -23514.379345 2.511417 2.392519 0.001674 0.001674
1486 35.064689 38523.425203 2875.953198 -4125.054148 35608.645237 -23528.251568 2.511417 2.430460 0.039615 0.039615
1487 34.942880 36417.441033 769.969028 -4125.054148 35608.645237 -23610.270067 2.511417 2.389384 -0.001461 -0.001461
1488 34.910299 36134.184155 486.712149 -4125.054148 35608.645237 -23632.305144 2.511417 2.393752 0.002907 0.002907
1489 34.889716 36810.281895 1162.809890 -4125.054148 35608.645237 -23646.246936 2.511417 2.474301 0.083457 0.083457
1490 34.840610 37118.337983 1470.865977 -4125.054148 35608.645237 -23679.575093 2.511417 2.414330 0.023485 0.023485
1491 34.778605 38555.310895 2907.838889 -4125.054148 35608.645237 -23721.792092 2.511417 2.434841 0.043996 0.043996
1492 34.656454 37027.000584 1379.528578 -4125.054148 35608.645237 -23805.402084 2.511417 2.338194 -0.052651 -0.052651
1493 34.598601 36873.106535 1225.634529 -4125.054148 35608.645237 -23845.207904 2.511417 2.403846 0.013001 0.013001
1494 34.547277 36834.050731 1186.578725 -4125.054148 35608.645237 -23880.632300 2.511417 2.386034 -0.004811 -0.004811
1495 34.497661 37040.314634 1392.842628 -4125.054148 35608.645237 -23914.978819 2.511417 2.415602 0.024757 0.024757
1496 34.439518 37070.261974 1422.789968 -4125.054148 35608.645237 -23955.353807 2.511417 2.313882 -0.076963 -0.076963
1497 34.380226 37032.372434 1384.900428 -4125.054148 35608.645237 -23996.666522 2.511417 2.297801 -0.093044 -0.093044
1498 34.322611 37460.243844 1812.771838 -4125.054148 35608.645237 -24036.948409 2.511417 2.373481 -0.017364 -0.017364
1499 34.247360 37135.149466 1487.677460 -4125.054148 35608.645237 -24089.764084 2.511417 2.362143 -0.028702 -0.028702
1500 34.185716 37460.243844 1812.771838 -4125.054148 35608.645237 -24133.203270 2.511417 2.373376 -0.017469 -0.017469
1501 34.110765 37384.417133 1736.945127 -4125.054148 35608.645237 -24186.230442 2.511417 2.378094 -0.012751 -0.012751
1502 34.039101 37087.992201 1440.520196 -4125.054148 35608.645237 -24237.151174 2.511417 2.337756 -0.053089 -0.053089
1503 33.979770 37118.337983 1470.865977 -4125.054148 35608.645237 -24279.470746 2.511417 2.414431 0.023586 0.023586
1504 33.919297 37667.656428 2020.184422 -4125.054148 35608.645237 -24322.757266 2.511417 2.424727 0.033882 0.033882
1505 33.836443 36612.342328 964.870323 -4125.054148 35608.645237 -24382.315824 2.511417 2.407077 0.016232 0.016232
1506 33.796916 36501.730330 854.258324 -4125.054148 35608.645237 -24410.831538 2.511417 2.388890 -0.001955 -0.001955
1507 33.761957 37457.535404 1810.063398 -4125.054148 35608.645237 -24436.107759 2.511417 2.347327 -0.043518 -0.043518
1508 33.688046 36886.943268 1239.471262 -4125.054148 35608.645237 -24489.720272 2.511417 2.473476 0.082631 0.082631
1509 33.637510 36380.684987 733.212981 -4125.054148 35608.645237 -24526.512886 2.511417 2.487012 0.096167 0.096167
1510 33.607642 37228.456654 1580.984648 -4125.054148 35608.645237 -24548.310367 2.511417 2.410105 0.019260 0.019260
1511 33.543362 37066.498472 1419.026466 -4125.054148 35608.645237 -24595.352782 2.511417 2.359907 -0.030938 -0.030938
1512 33.485766 36612.342328 964.870323 -4125.054148 35608.645237 -24637.657022 2.511417 2.405480 0.014635 0.014635
1513 33.446650 37335.787728 1688.315722 -4125.054148 35608.645237 -24666.471364 2.511417 2.367196 -0.023649 -0.023649
1514 33.378344 36926.705804 1279.233798 -4125.054148 35608.645237 -24716.949236 2.511417 2.411621 0.020776 0.020776
1515 33.326669 37748.713061 2101.241056 -4125.054148 35608.645237 -24755.274499 2.511417 2.421982 0.031137 0.031137
1516 33.242004 37317.191906 1669.719900 -4125.054148 35608.645237 -24818.324337 2.511417 2.330191 -0.060654 -0.060654
1517 33.174862 37303.570930 1656.098924 -4125.054148 35608.645237 -24868.553557 2.511417 2.354278 -0.036567 -0.036567
1518 33.108401 36898.060993 1250.588987 -4125.054148 35608.645237 -24918.473853 2.511417 2.409684 0.018839 0.018839
1519 33.058290 37135.149466 1487.677460 -4125.054148 35608.645237 -24956.246410 2.511417 2.361452 -0.029393 -0.029393
1520 32.998786 37698.536899 2051.064893 -4125.054148 35608.645237 -25001.248056 2.511417 2.324906 -0.065939 -0.065939
1521 32.916951 37270.828104 1623.356098 -4125.054148 35608.645237 -25063.403824 2.511417 2.353520 -0.037325 -0.037325
1522 32.852308 36828.185408 1180.713402 -4125.054148 35608.645237 -25112.720546 2.511417 2.481339 0.090494 0.090494
1523 32.805359 37190.676535 1543.204530 -4125.054148 35608.645237 -25148.660590 2.511417 2.352762 -0.038083 -0.038083
1524 32.744110 38199.607697 2552.135691 -4125.054148 35608.645237 -25195.701824 2.511417 2.457823 0.066978 0.066978
1525 32.643130 37100.498778 1453.026772 -4125.054148 35608.645237 -25273.643649 2.511417 2.356116 -0.034729 -0.034729
1526 32.585739 37027.000584 1379.528578 -4125.054148 35608.645237 -25318.156132 2.511417 2.339359 -0.051486 -0.051486
1527 32.531342 37669.035045 2021.563039 -4125.054148 35608.645237 -25360.491480 2.511417 2.325737 -0.065108 -0.065108
1528 32.451824 38083.046549 2435.574543 -4125.054148 35608.645237 -25422.633491 2.511417 2.286078 -0.104767 -0.104767
1529 32.356303 38893.946666 3246.474660 -4125.054148 35608.645237 -25497.685498 2.511417 2.444704 0.053859 0.053859
1530 32.229477 36253.549074 606.077068 -4125.054148 35608.645237 -25598.020654 2.511417 2.403320 0.012475 0.012475
1531 32.205818 37814.000070 2166.528064 -4125.054148 35608.645237 -25616.825708 2.511417 2.288994 -0.101851 -0.101851
1532 32.121465 37870.642961 2223.170956 -4125.054148 35608.645237 -25684.097033 2.511417 2.344072 -0.046773 -0.046773
1533 32.035140 37748.713061 2101.241056 -4125.054148 35608.645237 -25753.308414 2.511417 2.421678 0.030833 0.030833
1534 31.953756 37748.713061 2101.241056 -4125.054148 35608.645237 -25818.900170 2.511417 2.422850 0.032005 0.032005
1535 31.872579 37057.057829 1409.585823 -4125.054148 35608.645237 -25884.658983 2.511417 2.416950 0.026105 0.026105
1536 31.818215 37287.568096 1640.096090 -4125.054148 35608.645237 -25928.884643 2.511417 2.348044 -0.042801 -0.042801
1537 31.755087 36330.799266 683.327260 -4125.054148 35608.645237 -25980.430466 2.511417 2.389654 -0.001191 -0.001191
1538 31.728807 37803.039967 2155.567961 -4125.054148 35608.645237 -26001.949136 2.511417 2.281876 -0.108969 -0.108969
1539 31.646123 37331.184694 1683.712688 -4125.054148 35608.645237 -26069.886388 2.511417 2.342287 -0.048558 -0.048558
1540 31.581670 38423.685206 2776.213200 -4125.054148 35608.645237 -26123.090779 2.511417 2.460845 0.070000 0.070000
1541 31.475752 37303.570930 1656.098924 -4125.054148 35608.645237 -26210.996618 2.511417 2.354195 -0.036650 -0.036650
1542 31.412695 37034.038660 1386.566654 -4125.054148 35608.645237 -26263.611689 2.511417 2.413154 0.022309 0.022309
1543 31.359990 37416.492944 1769.020938 -4125.054148 35608.645237 -26307.752017 2.511417 2.381025 -0.009820 -0.009820
1544 31.292890 35647.472006 0.000000 -4125.054148 35608.645237 -26364.162142 2.511417 2.391227 0.000382 0.000382
1545 31.292890 37104.180462 1456.708456 -4125.054148 35608.645237 -26364.162142 2.511417 2.415675 0.024448 0.024448
1546 31.237734 38704.212591 3056.740585 -4125.054148 35608.645237 -26410.712922 2.511417 2.453743 0.062516 0.062516
1547 31.122423 37267.058746 1619.586741 -4125.054148 35608.645237 -26508.567029 2.511417 2.332929 -0.058298 -0.058298
1548 31.061446 36192.596591 545.124585 -4125.054148 35608.645237 -26560.606254 2.511417 2.399896 0.008669 0.008669
1549 31.040935 37100.396105 1452.924099 -4125.054148 35608.645237 -26578.156132 2.511417 2.419906 0.028679 0.028679
1550 30.986365 36242.314973 594.842967 -4125.054148 35608.645237 -26624.962843 2.511417 2.398749 0.007522 0.007522
1551 30.964040 37228.456654 1580.984648 -4125.054148 35608.645237 -26644.159769 2.511417 2.410126 0.018899 0.018899
1552 30.904817 36247.495026 600.023020 -4125.054148 35608.645237 -26695.218502 2.511417 2.402249 0.011022 0.011022
1553 30.882356 37444.995606 1797.523601 -4125.054148 35608.645237 -26714.633696 2.511417 2.295295 -0.095932 -0.095932
1554 30.815216 36610.443075 962.971070 -4125.054148 35608.645237 -26772.839216 2.511417 2.394377 0.003150 0.003150
1555 30.779290 38537.147889 2889.675883 -4125.054148 35608.645237 -26804.089072 2.511417 2.426362 0.035135 0.035135
1556 30.671859 35647.472006 0.000000 -4125.054148 35608.645237 -26897.972846 2.511417 2.391565 0.000338 0.000338
1557 30.671859 36501.730330 854.258324 -4125.054148 35608.645237 -26897.972846 2.511417 2.388589 -0.002976 -0.002976
1558 30.640133 38526.175486 2878.703480 -4125.054148 35608.645237 -26925.824380 2.511417 2.427416 0.035851 0.035851
1559 30.533592 37175.458032 1527.986026 -4125.054148 35608.645237 -27019.776437 2.511417 2.360866 -0.030699 -0.030699
1560 30.477146 37279.392746 1631.920741 -4125.054148 35608.645237 -27069.819223 2.511417 2.290558 -0.101007 -0.101007
1561 30.416979 38596.577549 2949.105543 -4125.054148 35608.645237 -27123.364944 2.511417 2.455276 0.063711 0.063711
1562 30.308637 37384.417133 1736.945127 -4125.054148 35608.645237 -27220.320842 2.511417 2.378126 -0.013439 -0.013439
1563 30.244961 37016.010399 1368.538393 -4125.054148 35608.645237 -27277.629427 2.511417 2.335338 -0.056227 -0.056227
1564 30.194873 37499.774328 1852.302322 -4125.054148 35608.645237 -27322.877904 2.511417 2.383229 -0.008336 -0.008336
1565 30.127232 38291.722671 2644.250666 -4125.054148 35608.645237 -27384.222832 2.511417 2.431989 0.040424 0.040424
1566 30.030979 36768.907460 1121.435454 -4125.054148 35608.645237 -27471.992285 2.511417 2.483547 0.091982 0.091982
1567 29.990214 37506.588690 1859.116684 -4125.054148 35608.645237 -27509.334906 2.511417 2.354013 -0.037552 -0.037552
1568 29.922784 37179.264085 1531.792079 -4125.054148 35608.645237 -27571.325684 2.511417 2.355293 -0.036272 -0.036272
1569 29.867330 36567.270033 919.798027 -4125.054148 35608.645237 -27622.517180 2.511417 2.408496 0.016932 0.016932
1570 29.834068 36658.069846 1010.597840 -4125.054148 35608.645237 -27653.313305 2.511417 2.407513 0.015948 0.015948
1571 29.797567 37025.865046 1378.393040 -4125.054148 35608.645237 -27687.187259 2.511417 2.316084 -0.075481 -0.075481
1572 29.747866 37013.899484 1366.427479 -4125.054148 35608.645237 -27733.445835 2.511417 2.336879 -0.054685 -0.054685
1573 29.698677 37086.683733 1439.211727 -4125.054148 35608.645237 -27779.379465 2.511417 2.421347 0.029783 0.029783
1574 29.646959 37270.828104 1623.356098 -4125.054148 35608.645237 -27827.839930 2.511417 2.353586 -0.037979 -0.037979
1575 29.588738 37564.973300 1917.501294 -4125.054148 35608.645237 -27882.596174 2.511417 2.370705 -0.020860 -0.020860
1576 29.520127 38523.425203 2875.953198 -4125.054148 35608.645237 -27947.401280 2.511417 2.429337 0.037773 0.037773
