time T E_n E_d E_v E_b S_v rb r rv bm
4575 2.389368 141893.300758 0.000000 -5454.082707 136748.015672 -456529.264232 1.536793 5.294299 0.000316 0.000316
4576 2.389368 141893.300758 0.000000 -5454.082707 136748.015672 -456529.264232 1.536793 5.294346 0.000047 0.000047
4577 2.389368 141893.300758 0.000000 -5454.082707 136748.015672 -456529.264232 1.536793 5.294462 0.000116 0.000116
4578 2.389368 141893.300758 0.000000 -5454.082707 136748.015672 -456529.264232 1.536793 5.294457 -0.000006 -0.000006
4579 2.389368 141893.300758 0.000000 -5454.082707 136748.015672 -456529.264232 1.536793 5.293884 -0.000573 -0.000573
4580 2.389368 142231.734498 338.433740 -5454.082707 136748.015672 -456529.264232 1.536793 5.293554 -0.000331 -0.000331
4581 2.388627 142098.899429 205.598671 -5454.082707 136748.015672 -456670.905745 1.536793 5.292883 -0.001001 -0.001001
4582 2.388177 142231.734498 338.433740 -5454.082707 136748.015672 -456756.979735 1.536793 5.293310 -0.000574 -0.000574
4583 2.387436 141893.300758 0.000000 -5454.082707 136748.015672 -456898.691899 1.536793 5.293852 -0.000032 -0.000032
4584 2.387436 142098.899429 205.598671 -5454.082707 136748.015672 -456898.691899 1.536793 5.292159 -0.001694 -0.001694
4585 2.386986 141893.300758 0.000000 -5454.082707 136748.015672 -456984.808822 1.536793 5.294018 0.000166 0.000166
4586 2.386986 141893.300758 0.000000 -5454.082707 136748.015672 -456984.808822 1.536793 5.294116 0.000098 0.000098
4587 2.386986 141893.300758 0.000000 -5454.082707 136748.015672 -456984.808822 1.536793 5.294263 0.000146 0.000146
4588 2.386986 142240.404779 347.104021 -5454.082707 136748.015672 -456984.808822 1.536793 5.293196 -0.001067 -0.001067
4589 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295466 0.001203 0.001203
4590 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295064 -0.000401 -0.000401
4591 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295572 0.000508 0.000508
4592 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295404 -0.000169 -0.000169
4593 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295439 0.000035 0.000035
4594 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295247 -0.000192 -0.000192
4595 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295913 0.000666 0.000666
4596 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295224 -0.000689 -0.000689
4597 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.295764 0.000540 0.000540
4598 2.386227 141893.300758 0.000000 -5454.082707 136748.015672 -457130.223985 1.536793 5.294934 -0.000831 -0.000831
4599 2.386227 141944.079388 50.778630 -5454.082707 136748.015672 -457130.223985 1.536793 5.296623 0.001689 0.001689
4600 2.386116 141893.300758 0.000000 -5454.082707 136748.015672 -457151.503866 1.536793 5.294982 0.000049 0.000049
4601 2.386116 142231.734498 338.433740 -5454.082707 136748.015672 -457151.503866 1.536793 5.293255 -0.001727 -0.001727
4602 2.385376 141893.300758 0.000000 -5454.082707 136748.015672 -457293.338434 1.536793 5.294335 -0.000647 -0.000647
4603 2.385376 141893.300758 0.000000 -5454.082707 136748.015672 -457293.338434 1.536793 5.293735 -0.000600 -0.000600
4604 2.385376 142231.734498 338.433740 -5454.082707 136748.015672 -457293.338434 1.536793 5.293302 -0.000433 -0.000433
4605 2.384636 141893.300758 0.000000 -5454.082707 136748.015672 -457435.217008 1.536793 5.293723 -0.000012 -0.000012
4606 2.384636 142231.734498 338.433740 -5454.082707 136748.015672 -457435.217008 1.536793 5.293649 -0.000074 -0.000074
4607 2.383896 141893.300758 0.000000 -5454.082707 136748.015672 -457577.139600 1.536793 5.294565 0.000842 0.000842
4608 2.383896 141893.300758 0.000000 -5454.082707 136748.015672 -457577.139600 1.536793 5.295727 0.001162 0.001162
4609 2.383896 141944.079388 50.778630 -5454.082707 136748.015672 -457577.139600 1.536793 5.297077 0.001350 0.001350
4610 2.383786 141893.300758 0.000000 -5454.082707 136748.015672 -457598.440286 1.536793 5.294823 -0.000904 -0.000904
4611 2.383786 141893.300758 0.000000 -5454.082707 136748.015672 -457598.440286 1.536793 5.293755 -0.001069 -0.001069
4612 2.383786 142240.404779 347.104021 -5454.082707 136748.015672 -457598.440286 1.536793 5.293143 -0.000611 -0.000611
4613 2.383027 142231.734498 338.433740 -5454.082707 136748.015672 -457744.050709 1.536793 5.293649 -0.000106 -0.000106
4614 2.382288 141893.300758 0.000000 -5454.082707 136748.015672 -457886.069120 1.536793 5.294542 0.000787 0.000787
4615 2.382288 141893.300758 0.000000 -5454.082707 136748.015672 -457886.069120 1.536793 5.295418 0.000876 0.000876
4616 2.382288 141893.300758 0.000000 -5454.082707 136748.015672 -457886.069120 1.536793 5.296161 0.000744 0.000744
4617 2.382288 141893.300758 0.000000 -5454.082707 136748.015672 -457886.069120 1.536793 5.295859 -0.000302 -0.000302
4618 2.382288 141893.300758 0.000000 -5454.082707 136748.015672 -457886.069120 1.536793 5.295224 -0.000635 -0.000635
4619 2.382288 141893.300758 0.000000 -5454.082707 136748.015672 -457886.069120 1.536793 5.295081 -0.000143 -0.000143
4620 2.382288 141893.300758 0.000000 -5454.082707 136748.015672 -457886.069120 1.536793 5.294125 -0.000956 -0.000956
4621 2.382288 142231.734498 338.433740 -5454.082707 136748.015672 -457886.069120 1.536793 5.293316 -0.000809 -0.000809
4622 2.381549 142231.734498 338.433740 -5454.082707 136748.015672 -458028.131592 1.536793 5.293321 -0.000804 -0.000804
4623 2.380811 142098.899429 205.598671 -5454.082707 136748.015672 -458170.238141 1.536793 5.292748 -0.001377 -0.001377
4624 2.380362 142231.734498 338.433740 -5454.082707 136748.015672 -458256.594726 1.536793 5.293455 -0.000669 -0.000669
4625 2.379624 141893.300758 0.000000 -5454.082707 136748.015672 -458398.772157 1.536793 5.293927 -0.000198 -0.000198
4626 2.379624 142231.734498 338.433740 -5454.082707 136748.015672 -458398.772157 1.536793 5.293618 -0.000308 -0.000308
4627 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.294693 0.000766 0.000766
4628 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.295703 0.001011 0.001011
4629 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.295615 -0.000089 -0.000089
4630 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.296063 0.000448 0.000448
4631 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.295368 -0.000695 -0.000695
4632 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.295400 0.000032 0.000032
4633 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.295945 0.000545 0.000545
4634 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.296074 0.000129 0.000129
4635 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.296038 -0.000036 -0.000036
4636 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.295720 -0.000318 -0.000318
4637 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.294510 -0.001210 -0.001210
4638 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.294253 -0.000257 -0.000257
4639 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.294293 0.000040 0.000040
4640 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.294648 0.000355 0.000355
4641 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.294380 -0.000268 -0.000268
4642 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.294366 -0.000015 -0.000015
4643 2.378886 141893.300758 0.000000 -5454.082707 136748.015672 -458540.993700 1.536793 5.293774 -0.000591 -0.000591
4644 2.378886 142098.899429 205.598671 -5454.082707 136748.015672 -458540.993700 1.536793 5.292729 -0.001046 -0.001046
4645 2.378437 141893.300758 0.000000 -5454.082707 136748.015672 -458627.420166 1.536793 5.294319 0.000545 0.000545
4646 2.378437 141893.300758 0.000000 -5454.082707 136748.015672 -458627.420166 1.536793 5.293811 -0.000508 -0.000508
4647 2.378437 142231.734498 338.433740 -5454.082707 136748.015672 -458627.420166 1.536793 5.293464 -0.000347 -0.000347
4648 2.377700 141893.300758 0.000000 -5454.082707 136748.015672 -458769.712648 1.536793 5.294832 0.001021 0.001021
4649 2.377700 141893.300758 0.000000 -5454.082707 136748.015672 -458769.712648 1.536793 5.294368 -0.000464 -0.000464
4650 2.377700 141893.300758 0.000000 -5454.082707 136748.015672 -458769.712648 1.536793 5.295204 0.000836 0.000836
4651 2.377700 141893.300758 0.000000 -5454.082707 136748.015672 -458769.712648 1.536793 5.294296 -0.000908 -0.000908
4652 2.377700 141893.300758 0.000000 -5454.082707 136748.015672 -458769.712648 1.536793 5.293997 -0.000298 -0.000298
4653 2.377700 141893.300758 0.000000 -5454.082707 136748.015672 -458769.712648 1.536793 5.293969 -0.000028 -0.000028
4654 2.377700 142995.109626 1101.808868 -5454.082707 136748.015672 -458769.712648 1.536793 5.292125 -0.001845 -0.001845
4655 2.375300 141893.300758 0.000000 -5454.082707 136748.015672 -459233.105454 1.536793 5.294585 0.000616 0.000616
4656 2.375300 141893.300758 0.000000 -5454.082707 136748.015672 -459233.105454 1.536793 5.295724 0.001139 0.001139
4657 2.375300 141893.300758 0.000000 -5454.082707 136748.015672 -459233.105454 1.536793 5.295772 0.000048 0.000048
4658 2.375300 141893.300758 0.000000 -5454.082707 136748.015672 -459233.105454 1.536793 5.294945 -0.000827 -0.000827
4659 2.375300 141893.300758 0.000000 -5454.082707 136748.015672 -459233.105454 1.536793 5.294734 -0.000211 -0.000211
4660 2.375300 141893.300758 0.000000 -5454.082707 136748.015672 -459233.105454 1.536793 5.294770 0.000036 0.000036
4661 2.375300 141893.300758 0.000000 -5454.082707 136748.015672 -459233.105454 1.536793 5.294365 -0.000405 -0.000405
4662 2.375300 142231.734498 338.433740 -5454.082707 136748.015672 -459233.105454 1.536793 5.293605 -0.000760 -0.000760
4663 2.374564 141893.300758 0.000000 -5454.082707 136748.015672 -459375.585854 1.536793 5.293740 -0.000624 -0.000624
4664 2.374564 141893.300758 0.000000 -5454.082707 136748.015672 -459375.585854 1.536793 5.294253 0.000513 0.000513
4665 2.374564 142231.734498 338.433740 -5454.082707 136748.015672 -459375.585854 1.536793 5.293521 -0.000732 -0.000732
4666 2.373827 141893.300758 0.000000 -5454.082707 136748.015672 -459518.110460 1.536793 5.293791 -0.000462 -0.000462
4667 2.373827 142231.734498 338.433740 -5454.082707 136748.015672 -459518.110460 1.536793 5.293324 -0.000467 -0.000467
4668 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.294091 0.000300 0.000300
4669 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.294208 0.000117 0.000117
4670 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.294482 0.000274 0.000274
4671 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.294199 -0.000283 -0.000283
4672 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.295146 0.000947 0.000947
4673 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.293874 -0.001272 -0.001272
4674 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.294676 0.000803 0.000803
4675 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.293838 -0.000838 -0.000838
4676 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.294148 0.000310 0.000310
4677 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.294954 0.000806 0.000806
4678 2.373091 141893.300758 0.000000 -5454.082707 136748.015672 -459660.679285 1.536793 5.294964 0.000010 0.000010
4679 2.373091 141944.079388 50.778630 -5454.082707 136748.015672 -459660.679285 1.536793 5.296542 0.001577 0.001577
4680 2.372980 141893.300758 0.000000 -5454.082707 136748.015672 -459682.076962 1.536793 5.295308 0.000344 0.000344
4681 2.372980 141893.300758 0.000000 -5454.082707 136748.015672 -459682.076962 1.536793 5.295093 -0.000215 -0.000215
4682 2.372980 141893.300758 0.000000 -5454.082707 136748.015672 -459682.076962 1.536793 5.294365 -0.000729 -0.000729
4683 2.372980 142231.734498 338.433740 -5454.082707 136748.015672 -459682.076962 1.536793 5.293559 -0.000805 -0.000805
4684 2.372244 141893.300758 0.000000 -5454.082707 136748.015672 -459824.696659 1.536793 5.294527 0.000163 0.000163
4685 2.372244 141893.300758 0.000000 -5454.082707 136748.015672 -459824.696659 1.536793 5.295011 0.000484 0.000484
4686 2.372244 141893.300758 0.000000 -5454.082707 136748.015672 -459824.696659 1.536793 5.294946 -0.000065 -0.000065
4687 2.372244 141893.300758 0.000000 -5454.082707 136748.015672 -459824.696659 1.536793 5.294486 -0.000460 -0.000460
4688 2.372244 141893.300758 0.000000 -5454.082707 136748.015672 -459824.696659 1.536793 5.293915 -0.000571 -0.000571
4689 2.372244 142231.734498 338.433740 -5454.082707 136748.015672 -459824.696659 1.536793 5.293631 -0.000284 -0.000284
4690 2.371509 141893.300758 0.000000 -5454.082707 136748.015672 -459967.360604 1.536793 5.295401 0.001486 0.001486
4691 2.371509 141893.300758 0.000000 -5454.082707 136748.015672 -459967.360604 1.536793 5.295452 0.000050 0.000050
4692 2.371509 141893.300758 0.000000 -5454.082707 136748.015672 -459967.360604 1.536793 5.295383 -0.000068 -0.000068
4693 2.371509 141893.300758 0.000000 -5454.082707 136748.015672 -459967.360604 1.536793 5.294491 -0.000892 -0.000892
4694 2.371509 141893.300758 0.000000 -5454.082707 136748.015672 -459967.360604 1.536793 5.294172 -0.000319 -0.000319
4695 2.371509 142231.734498 338.433740 -5454.082707 136748.015672 -459967.360604 1.536793 5.293566 -0.000606 -0.000606
4696 2.370773 141893.300758 0.000000 -5454.082707 136748.015672 -460110.068813 1.536793 5.293944 -0.000228 -0.000228
4697 2.370773 141893.300758 0.000000 -5454.082707 136748.015672 -460110.068813 1.536793 5.295158 0.001214 0.001214
4698 2.370773 141893.300758 0.000000 -5454.082707 136748.015672 -460110.068813 1.536793 5.294752 -0.000406 -0.000406
4699 2.370773 141893.300758 0.000000 -5454.082707 136748.015672 -460110.068813 1.536793 5.295002 0.000250 0.000250
4700 2.370773 141893.300758 0.000000 -5454.082707 136748.015672 -460110.068813 1.536793 5.294784 -0.000217 -0.000217
4701 2.370773 141893.300758 0.000000 -5454.082707 136748.015672 -460110.068813 1.536793 5.294017 -0.000768 -0.000768
4702 2.370773 142240.404779 347.104021 -5454.082707 136748.015672 -460110.068813 1.536793 5.293211 -0.000805 -0.000805
4703 2.370019 141893.300758 0.000000 -5454.082707 136748.015672 -460256.478451 1.536793 5.294145 0.000128 0.000128
4704 2.370019 141893.300758 0.000000 -5454.082707 136748.015672 -460256.478451 1.536793 5.294600 0.000455 0.000455
4705 2.370019 141893.300758 0.000000 -5454.082707 136748.015672 -460256.478451 1.536793 5.294701 0.000101 0.000101
4706 2.370019 141893.300758 0.000000 -5454.082707 136748.015672 -460256.478451 1.536793 5.293801 -0.000900 -0.000900
4707 2.370019 142231.734498 338.433740 -5454.082707 136748.015672 -460256.478451 1.536793 5.293540 -0.000261 -0.000261
4708 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.293960 0.000159 0.000159
4709 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.294486 0.000526 0.000526
4710 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.294729 0.000243 0.000243
4711 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.294729 -0.000000 -0.000000
4712 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.295151 0.000422 0.000422
4713 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.294978 -0.000173 -0.000173
4714 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.294958 -0.000020 -0.000020
4715 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.295200 0.000242 0.000242
4716 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.295388 0.000189 0.000189
4717 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.295183 -0.000206 -0.000206
4718 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.294694 -0.000489 -0.000489
4719 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.295267 0.000573 0.000573
4720 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.296264 0.000997 0.000997
4721 2.369284 141893.300758 0.000000 -5454.082707 136748.015672 -460399.276360 1.536793 5.295995 -0.000268 -0.000268
4722 2.369284 141944.079388 50.778630 -5454.082707 136748.015672 -460399.276360 1.536793 5.296783 0.000788 0.000788
4723 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.296057 0.000061 0.000061
4724 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.295409 -0.000648 -0.000648
4725 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.295099 -0.000310 -0.000310
4726 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.294867 -0.000232 -0.000232
4727 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.294868 0.000002 0.000002
4728 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.293928 -0.000940 -0.000940
4729 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.294583 0.000655 0.000655
4730 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.294941 0.000357 0.000357
4731 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.294225 -0.000716 -0.000716
4732 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.293747 -0.000478 -0.000478
4733 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.293743 -0.000003 -0.000003
4734 2.369174 141893.300758 0.000000 -5454.082707 136748.015672 -460420.708419 1.536793 5.293778 0.000034 0.000034
4735 2.369174 142231.734498 338.433740 -5454.082707 136748.015672 -460420.708419 1.536793 5.293454 -0.000323 -0.000323
4736 2.368439 141893.300758 0.000000 -5454.082707 136748.015672 -460563.557282 1.536793 5.294533 0.000755 0.000755
4737 2.368439 141893.300758 0.000000 -5454.082707 136748.015672 -460563.557282 1.536793 5.294299 -0.000233 -0.000233
4738 2.368439 141893.300758 0.000000 -5454.082707 136748.015672 -460563.557282 1.536793 5.294141 -0.000158 -0.000158
4739 2.368439 141893.300758 0.000000 -5454.082707 136748.015672 -460563.557282 1.536793 5.295108 0.000966 0.000966
4740 2.368439 141893.300758 0.000000 -5454.082707 136748.015672 -460563.557282 1.536793 5.294367 -0.000741 -0.000741
4741 2.368439 141893.300758 0.000000 -5454.082707 136748.015672 -460563.557282 1.536793 5.295566 0.001200 0.001200
4742 2.368439 141893.300758 0.000000 -5454.082707 136748.015672 -460563.557282 1.536793 5.295791 0.000225 0.000225
4743 2.368439 141893.300758 0.000000 -5454.082707 136748.015672 -460563.557282 1.536793 5.296152 0.000360 0.000360
4744 2.368439 141944.079388 50.778630 -5454.082707 136748.015672 -460563.557282 1.536793 5.296699 0.000548 0.000548
4745 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.295718 -0.000433 -0.000433
4746 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.294392 -0.001326 -0.001326
4747 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.295141 0.000749 0.000749
4748 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.294232 -0.000909 -0.000909
4749 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.294382 0.000150 0.000150
4750 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.294602 0.000220 0.000220
4751 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.294408 -0.000194 -0.000194
4752 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.294748 0.000340 0.000340
4753 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.294817 0.000069 0.000069
4754 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.295804 0.000988 0.000988
4755 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.295790 -0.000014 -0.000014
4756 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.295949 0.000159 0.000159
4757 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.295490 -0.000459 -0.000459
4758 2.368328 141893.300758 0.000000 -5454.082707 136748.015672 -460584.996988 1.536793 5.295274 -0.000216 -0.000216
4759 2.368328 141944.079388 50.778630 -5454.082707 136748.015672 -460584.996988 1.536793 5.296331 0.001057 0.001057
4760 2.368218 141893.300758 0.000000 -5454.082707 136748.015672 -460606.437692 1.536793 5.294140 -0.001134 -0.001134
4761 2.368218 142098.899429 205.598671 -5454.082707 136748.015672 -460606.437692 1.536793 5.292645 -0.001496 -0.001496
4762 2.367772 141893.300758 0.000000 -5454.082707 136748.015672 -460693.253457 1.536793 5.294080 -0.000060 -0.000060
4763 2.367772 141893.300758 0.000000 -5454.082707 136748.015672 -460693.253457 1.536793 5.293737 -0.000343 -0.000343
4764 2.367772 142231.734498 338.433740 -5454.082707 136748.015672 -460693.253457 1.536793 5.293361 -0.000376 -0.000376
4765 2.367038 141893.300758 0.000000 -5454.082707 136748.015672 -460836.186878 1.536793 5.293790 0.000053 0.000053
4766 2.367038 141893.300758 0.000000 -5454.082707 136748.015672 -460836.186878 1.536793 5.294001 0.000211 0.000211
4767 2.367038 142231.734498 338.433740 -5454.082707 136748.015672 -460836.186878 1.536793 5.293542 -0.000460 -0.000460
4768 2.366303 142231.734498 338.433740 -5454.082707 136748.015672 -460979.164646 1.536793 5.293367 -0.000634 -0.000634
4769 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294530 0.000529 0.000529
4770 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.293708 -0.000823 -0.000823
4771 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294285 0.000577 0.000577
4772 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294666 0.000381 0.000381
4773 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294764 0.000098 0.000098
4774 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.295618 0.000854 0.000854
4775 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.295161 -0.000457 -0.000457
4776 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294089 -0.001072 -0.001072
4777 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294635 0.000546 0.000546
4778 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294601 -0.000034 -0.000034
4779 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.293796 -0.000805 -0.000805
4780 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294475 0.000679 0.000679
4781 2.365569 141893.300758 0.000000 -5454.082707 136748.015672 -461122.186774 1.536793 5.294630 0.000155 0.000155
4782 2.365569 141944.079388 50.778630 -5454.082707 136748.015672 -461122.186774 1.536793 5.296613 0.001983 0.001983
4783 2.365459 141893.300758 0.000000 -5454.082707 136748.015672 -461143.652485 1.536793 5.293797 -0.000833 -0.000833
4784 2.365459 141893.300758 0.000000 -5454.082707 136748.015672 -461143.652485 1.536793 5.294546 0.000749 0.000749
4785 2.365459 141893.300758 0.000000 -5454.082707 136748.015672 -461143.652485 1.536793 5.294977 0.000431 0.000431
4786 2.365459 141893.300758 0.000000 -5454.082707 136748.015672 -461143.652485 1.536793 5.294728 -0.000250 -0.000250
4787 2.365459 141893.300758 0.000000 -5454.082707 136748.015672 -461143.652485 1.536793 5.294486 -0.000242 -0.000242
4788 2.365459 141893.300758 0.000000 -5454.082707 136748.015672 -461143.652485 1.536793 5.294396 -0.000089 -0.000089
4789 2.365459 142231.734498 338.433740 -5454.082707 136748.015672 -461143.652485 1.536793 5.293654 -0.000742 -0.000742
4790 2.364726 141893.300758 0.000000 -5454.082707 136748.015672 -461286.725647 1.536793 5.293746 -0.000651 -0.000651
4791 2.364726 141893.300758 0.000000 -5454.082707 136748.015672 -461286.725647 1.536793 5.294080 0.000334 0.000334
4792 2.364726 141893.300758 0.000000 -5454.082707 136748.015672 -461286.725647 1.536793 5.294902 0.000823 0.000823
4793 2.364726 141893.300758 0.000000 -5454.082707 136748.015672 -461286.725647 1.536793 5.294530 -0.000372 -0.000372
4794 2.364726 141893.300758 0.000000 -5454.082707 136748.015672 -461286.725647 1.536793 5.294043 -0.000487 -0.000487
4795 2.364726 142231.734498 338.433740 -5454.082707 136748.015672 -461286.725647 1.536793 5.293281 -0.000762 -0.000762
4796 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.294671 0.000627 0.000627
4797 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.294731 0.000060 0.000060
4798 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.295109 0.000378 0.000378
4799 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.295148 0.000039 0.000039
4800 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.295869 0.000721 0.000721
4801 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.295303 -0.000566 -0.000566
4802 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.295616 0.000312 0.000312
4803 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.295016 -0.000600 -0.000600
4804 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.294320 -0.000696 -0.000696
4805 2.363992 141893.300758 0.000000 -5454.082707 136748.015672 -461429.843198 1.536793 5.294794 0.000474 0.000474
4806 2.363992 141944.079388 50.778630 -5454.082707 136748.015672 -461429.843198 1.536793 5.297155 0.002360 0.002360
