time T E_n E_d E_v E_b S_v rb r rv bm
2456 1000.000000 357717.834469 -16507.463873 2894.038154 343289.737497 -32.210783 2.537069 4.558542 3.689310 3.689310
2457 84527.134421 358576.607439 858.772970 -13613.425720 343289.737497 -32.210783 2.537069 2.053047 -2.505496 -25.461145
2458 79169.955053 358870.601625 293.994186 -12754.652749 343289.737497 -32.220942 2.537069 1.363813 -0.689234 24.443507
2459 77336.178088 356473.201506 -2397.400119 -12460.658563 343289.737497 -32.224656 2.537069 1.286203 -0.077609 182.134765
2460 92215.468907 356448.311528 -24.889978 -14858.058682 343289.737497 -32.224656 2.537069 4.574662 3.288458 -169.223683
2461 92369.946761 348255.104939 -8193.206589 -14882.948661 343289.737497 -32.224656 2.537069 1.150931 -3.423730 -5.725593
2462 143220.492151 361842.946472 13587.841533 -23076.155250 343289.737497 -32.224656 2.537069 4.861566 3.710634 405.834494
2463 142800.070139 360558.420773 12303.315834 -23076.155250 343289.737497 -32.319529 2.537069 4.218028 3.067097 -495.457414
2464 66487.338722 362162.114524 1603.693751 -10772.839415 343289.737497 -32.405687 2.537069 1.949950 -2.268078 110.829258
2465 56547.642137 362677.342363 515.227839 -9169.145664 343289.737497 -32.429807 2.537069 1.978387 0.028436 -29.061078
2466 53355.156074 359619.537247 -3057.805116 -8653.917826 343289.737497 -32.438919 2.537069 0.228712 -1.749675 -140.437175
2467 72207.850598 365109.534974 5489.997727 -11711.722941 343289.737497 -32.438919 2.537069 3.122999 2.894288 72.009326
2468 38269.936682 364271.731818 -837.803156 -6221.725214 343289.737497 -32.514949 2.537069 3.279680 0.156681 75.554905
2469 43423.278020 361962.076834 -2309.654984 -7059.528370 343289.737497 -32.514949 2.537069 5.349572 2.069892 -58.894734
2470 57630.004764 358908.743483 -3053.333351 -9369.183354 343289.737497 -32.514949 2.537069 5.749143 0.399572 -42.514641
2471 76411.109682 351261.873961 -7646.869522 -12422.516706 343289.737497 -32.514949 2.537069 2.687234 -3.061910 229.415947
2472 123447.133026 365612.702788 14350.828827 -20069.386228 343289.737497 -32.514949 2.537069 3.817037 1.129804 76.528027
2473 35049.629919 360029.323831 -5583.378957 -5718.557401 343289.737497 -32.631200 2.537069 4.387733 0.570695 -20.771141
2474 69270.737168 359888.268834 -141.054997 -11301.936357 343289.737497 -32.631200 2.537069 1.943931 -2.443802 -88.013073
2475 70135.277838 374523.611681 14635.342847 -11442.991354 343289.737497 -32.631200 2.537069 0.827406 -1.116526 -78.169560
2476 1000.000000 361696.738333 -12826.873348 3192.351492 343289.737497 -32.839873 2.537069 0.644812 -0.182593 -0.182593
2477 58675.755961 370114.500175 8417.761842 -9634.521856 343289.737497 -32.839873 2.537069 0.917603 0.272791 75.671015
2478 7378.028949 366368.020258 -3746.479917 -1216.760014 343289.737497 -32.983335 2.537069 4.021830 3.104227 15.670598
2479 30095.439927 368312.822470 1944.802212 -4963.239931 343289.737497 -32.983335 2.537069 0.356093 -3.665738 -67.209776
2480 18267.015829 361289.569302 -7023.253168 -3018.437719 343289.737497 -33.047956 2.537069 2.240207 1.884114 -84.277708
2481 60770.419485 354713.274877 -6576.294425 -10041.690887 343289.737497 -33.047956 2.537069 4.795300 2.555093 241.316135
2482 100568.913124 351995.335384 -2717.939493 -16617.985312 343289.737497 -33.047956 2.537069 1.728104 -3.067196 116.313325
2483 117017.370361 357187.365111 5192.029727 -19335.924805 343289.737497 -33.047956 2.537069 4.448830 2.720726 -50.159231
2484 85481.419429 362448.159960 5260.794849 -14143.895078 343289.737497 -33.092326 2.537069 3.372402 -1.076428 49.189054
2485 53587.110079 359804.438095 -2643.721865 -8883.100228 343289.737497 -33.153869 2.537069 3.202522 -0.169880 31.246047
2486 69535.305073 354724.011460 -5080.426636 -11526.822093 343289.737497 -33.153869 2.537069 1.350565 -1.851958 73.546266
2487 100182.868916 350478.755917 -4245.255543 -16607.248729 343289.737497 -33.153869 2.537069 0.172960 -1.177605 -139.753601
2488 125792.281201 361766.621362 11287.865446 -20852.504272 343289.737497 -33.153869 2.537069 0.537199 0.364239 -76.108383
2489 57542.731947 371182.103322 9415.481959 -9564.638826 343289.737497 -33.243604 2.537069 5.552960 5.015761 55.281243
2490 892.961611 366398.514516 -4783.588805 -149.156867 343289.737497 -33.407229 2.537069 3.824156 -1.728803 -1.728803
2491 29531.007263 358030.215317 -8368.299200 -4932.745672 343289.737497 -33.407229 2.537069 5.684265 1.860108 -15.791607
2492 79629.739462 370227.364011 12197.148694 -13301.044872 343289.737497 -33.407229 2.537069 0.917081 -4.767184 -6.601346
2493 6578.563360 348257.228219 -21970.135792 -1103.896178 343289.737497 -33.560403 2.537069 1.013218 0.096137 25.228879
2494 137507.479738 361753.392114 13496.163895 -23074.031970 343289.737497 -33.560403 2.537069 5.341711 4.328492 92.293087
2495 56911.944877 356610.285510 -5143.106604 -9577.868075 343289.737497 -33.658551 2.537069 4.403887 -0.937823 49.327659
2496 87472.420054 355569.293204 -1040.992306 -14720.974679 343289.737497 -33.658551 2.537069 1.442024 -2.961863 116.418658
2497 93658.023810 365976.903651 10407.610447 -15761.966985 343289.737497 -33.658551 2.537069 3.797120 2.355096 -401.079818
2498 31711.034044 357339.005427 -8637.898224 -5354.356538 343289.737497 -33.769675 2.537069 2.836924 -0.960196 -38.049970
2499 82868.756308 351760.116015 -5578.889412 -13992.254762 343289.737497 -33.769675 2.537069 5.899453 3.062529 91.027123
2500 115909.580321 362950.745359 11190.629345 -19571.144174 343289.737497 -33.769675 2.537069 1.896515 -4.002937 102.811213
2501 49491.880582 354060.938088 -8889.807272 -8380.514830 343289.737497 -33.866221 2.537069 6.041463 4.144947 79.543171
2502 101991.433274 359727.642662 5666.704574 -17270.322101 343289.737497 -33.866221 2.537069 5.290915 -0.750548 -312.925272
2503 68413.962822 355902.436506 -3825.206156 -11603.617527 343289.737497 -33.921782 2.537069 2.881321 -2.409593 66.705445
2504 90967.059832 356076.190490 173.753985 -15428.823683 343289.737497 -33.921782 2.537069 1.503303 -1.378019 -54.650106
2505 89937.556579 362013.815179 5937.624689 -15255.069698 343289.737497 -33.923692 2.537069 2.012666 0.509364 -122.896490
2506 54825.090949 363982.279867 1968.464688 -9317.445009 343289.737497 -33.989711 2.537069 4.964715 2.952049 -50.959679
2507 43196.751655 352070.260547 -11912.019319 -7348.980322 343289.737497 -34.025616 2.537069 1.639510 -3.325205 -82.002449
2508 113214.702134 360607.920171 8537.659624 -19260.999641 343289.737497 -34.025616 2.537069 2.937463 1.297953 -400.417647
2509 62891.596142 362953.571119 2345.650948 -10723.340017 343289.737497 -34.101027 2.537069 4.171217 1.233754 76.631978
2510 49080.846457 353078.133696 -9875.437423 -8377.689070 343289.737497 -34.138323 2.537069 1.677711 -2.493506 -263.459526
2511 106936.279360 357468.119492 4389.985796 -18253.126492 343289.737497 -34.138323 2.537069 0.090965 -1.586747 -83.450085
2512 81119.917211 362225.634513 4757.515021 -13863.140697 343289.737497 -34.179376 2.537069 0.320388 0.229423 6.512608
2513 53190.135827 362155.143459 -70.491054 -9105.625676 343289.737497 -34.238024 2.537069 0.941651 0.621263 -38.961150
2514 53601.906405 362647.256794 492.113335 -9176.116730 343289.737497 -34.238024 2.537069 2.128519 1.186868 1.186868
2515 50713.647894 358201.183055 -4446.073738 -8684.003395 343289.737497 -34.247205 2.537069 5.316506 3.187987 116.285322
2516 76678.241391 362700.129748 4498.946693 -13130.077133 343289.737497 -34.247205 2.537069 0.711562 -4.604943 -106.559033
2517 50318.668478 351310.481498 -11389.648250 -8631.130441 343289.737497 -34.305878 2.537069 1.018524 0.306962 -89.694681
2518 116719.233075 371596.431749 20285.950250 -20020.778690 343289.737497 -34.305878 2.537069 5.547211 4.528687 -182.494924
2519 1000.000000 351041.207350 -20555.224398 265.171560 343289.737497 -34.479679 2.537069 5.823242 0.276030 0.276030
2520 117692.817527 353835.711929 2794.504579 -20290.052838 343289.737497 -34.479679 2.537069 4.658871 -1.164371 93.083409
2521 101413.406069 354830.193366 994.481437 -17495.548259 343289.737497 -34.503423 2.537069 2.816951 -1.841920 205.503195
2522 95621.691614 359643.323277 4813.129911 -16501.066823 343289.737497 -34.513229 2.537069 0.754951 -2.062000 148.734448
2523 67631.548544 358897.998752 -745.324525 -11687.936912 343289.737497 -34.563564 2.537069 5.763349 5.008398 -81.916524
2524 71944.324372 374168.173568 15270.174816 -12433.261437 343289.737497 -34.563564 2.537069 0.836708 -4.926641 76.754768
2525 1000.000000 362087.371330 -12080.802239 2836.913379 343289.737497 -34.775814 2.537069 0.073779 -0.762930 -0.762930
2526 53162.745736 361409.060213 -678.311117 -9243.888859 343289.737497 -34.775814 2.537069 0.754552 0.680774 -164.191149
2527 57063.796687 362272.625286 863.565073 -9922.199976 343289.737497 -34.775814 2.537069 0.332182 -0.422370 -38.785846
2528 52074.666129 361325.901735 -946.723551 -9058.634902 343289.737497 -34.790948 2.537069 4.861054 4.528872 105.059836
2529 57517.021781 357654.223557 -3671.678177 -10005.358454 343289.737497 -34.790948 2.537069 2.993345 -1.867708 79.813701
2530 78624.111016 361979.600966 4325.377408 -13677.036631 343289.737497 -34.790948 2.537069 0.545362 -2.447983 123.215723
2531 53674.279388 358390.064180 -3589.536786 -9351.659223 343289.737497 -34.845961 2.537069 4.554329 4.008967 -30.232432
2532 74276.591315 357603.305334 -786.758846 -12941.196009 343289.737497 -34.845961 2.537069 6.233190 1.678861 -280.964487
2533 78792.229994 356957.529274 -645.776060 -13727.954855 343289.737497 -34.845961 2.537069 0.583508 -5.649682 -13.099883
2534 82498.691470 365224.473486 8266.944212 -14373.730915 343289.737497 -34.845961 2.537069 5.562656 4.979148 36.395074
2535 34949.678678 361191.510845 -4032.962641 -6106.786703 343289.737497 -34.946168 2.537069 4.420379 -1.142278 55.406390
2536 58030.679418 367197.656310 6006.145465 -10139.749344 343289.737497 -34.946168 2.537069 2.390807 -2.029572 -107.342150
2537 23587.121828 357375.866315 -9821.789995 -4133.603878 343289.737497 -35.049667 2.537069 0.267242 -2.123565 35.575547
2538 79632.104369 354805.477355 -2570.388960 -13955.393873 343289.737497 -35.049667 2.537069 4.090696 3.823454 129.487160
2539 94299.227616 356629.009752 1823.532397 -16525.782833 343289.737497 -35.049667 2.537069 2.988957 -1.101739 -270.973436
2540 83847.547845 360427.219873 3798.210121 -14702.250437 343289.737497 -35.069005 2.537069 6.126953 3.137996 179.067185
2541 62105.974069 364621.743653 4194.523780 -10904.040316 343289.737497 -35.114304 2.537069 4.052018 -2.074935 -160.975419
2542 38141.928296 357657.970552 -6963.773101 -6709.516536 343289.737497 -35.181842 2.537069 5.450525 1.398507 -66.051211
2543 77729.241760 357953.805672 295.835120 -13673.289637 343289.737497 -35.181842 2.537069 5.744320 0.293795 -80.309883
2544 76039.266956 368968.417622 11014.611950 -13377.454517 343289.737497 -35.185648 2.537069 3.609191 -2.135129 148.661318
2545 13375.652177 354838.778649 -14129.638973 -2362.842567 343289.737497 -35.330503 2.537069 4.317638 0.708447 -33.059569
2546 93361.148853 357154.155309 2315.376660 -16492.481540 343289.737497 -35.330503 2.537069 1.314611 -3.003027 191.775718
2547 80197.898304 358493.126891 1338.971582 -14177.104880 343289.737497 -35.355303 2.537069 3.913644 2.599033 2.599033
2548 72589.244607 365183.283303 6690.156412 -12838.133298 343289.737497 -35.371999 2.537069 5.561319 1.647675 -78.590001
2549 34671.489944 354452.648678 -10730.634625 -6147.976886 343289.737497 -35.464163 2.537069 1.281101 -4.280218 39.702079
2550 95186.859053 362359.234890 7906.586212 -16878.611511 343289.737497 -35.464163 2.537069 0.679185 -0.601916 -121.340806
2551 50479.466615 369557.474450 7198.239561 -8972.025299 343289.737497 -35.547227 2.537069 2.333682 1.654498 45.636795
2552 9940.008212 357053.047575 -12504.426875 -1773.785738 343289.737497 -35.689824 2.537069 3.001933 0.668251 -5.335616
2553 80012.792739 370262.584970 13209.537395 -14278.212614 343289.737497 -35.689824 2.537069 3.718958 0.717025 182.929399
2554 79644.376399 363872.942596 6819.895021 -14278.212614 343289.737497 -35.854917 2.537069 2.952052 -0.049881 94.197899
2555 41503.640360 366018.842472 2145.899876 -7458.317593 343289.737497 -35.940547 2.537069 5.244295 2.292242 71.407281
2556 29519.786345 365979.937728 -38.904744 -5312.417717 343289.737497 -35.992250 2.537069 3.654352 -1.589943 23.542798
2557 29735.970350 362268.312109 -3711.625619 -5351.322461 343289.737497 -35.992250 2.537069 3.765686 0.111334 12.677705
2558 50360.552435 363059.270569 790.958460 -9062.948080 343289.737497 -35.992250 2.537069 4.919400 1.153714 -27.534642
2559 45945.343506 355463.859530 -7595.411039 -8271.989620 343289.737497 -36.007956 2.537069 1.212493 -3.706906 52.841761
2560 88132.747657 353594.309481 -1869.550049 -15867.400659 343289.737497 -36.007956 2.537069 3.926719 2.714226 404.838085
2561 98516.841828 367661.249707 14066.940226 -17736.950708 343289.737497 -36.007956 2.537069 3.597235 -0.329485 49.935998
2562 20303.928076 361777.605783 -5883.643924 -3670.010482 343289.737497 -36.150744 2.537069 3.081748 -0.515486 49.749996
2563 52854.538935 358114.859080 -3662.746703 -9553.654406 343289.737497 -36.150744 2.537069 2.837750 -0.243998 56.304670
2564 73118.280954 368387.684850 10272.825769 -13216.401109 343289.737497 -36.150744 2.537069 3.721298 0.883548 -88.240458
2565 16221.960880 350489.619490 -17898.065360 -2943.575339 343289.737497 -36.291240 2.537069 2.685219 -1.036080 17.813476
2566 114857.695543 352197.825583 1708.206094 -20841.640699 343289.737497 -36.291240 2.537069 4.250499 1.565281 51.830763
2567 105400.626005 358835.688018 6637.862435 -19133.434605 343289.737497 -36.306112 2.537069 6.029521 1.779022 -35.412762
2568 68715.342606 363435.797851 4600.109833 -12495.572171 343289.737497 -36.369089 2.537069 3.085765 -2.943756 -53.097583
2569 43338.758475 369122.426860 5686.629009 -7895.462338 343289.737497 -36.436034 2.537069 1.767572 -1.318193 -80.251561
2570 12080.938519 363413.834988 -5708.591872 -2208.833329 343289.737497 -36.567247 2.537069 5.647442 3.879870 -38.830941
2571 43303.370076 359900.053178 -3513.781810 -7917.425201 343289.737497 -36.567247 2.537069 1.861983 -3.785459 8.780911
2572 62521.561625 368699.158910 8799.105733 -11431.207011 343289.737497 -36.567247 2.537069 5.217622 3.355639 -69.911458
2573 14340.756228 359031.079600 -9668.079310 -2632.101278 343289.737497 -36.707984 2.537069 0.194040 -5.023582 -11.694847
2574 67016.376925 363223.902863 4192.823264 -12300.180589 343289.737497 -36.707984 2.537069 1.788410 1.594370 20.443926
2575 44097.015933 351074.284332 -12149.618531 -8107.357325 343289.737497 -36.770549 2.537069 1.023287 -0.765123 99.765842
2576 110180.438734 356251.829814 5177.545481 -20256.975856 343289.737497 -36.770549 2.537069 0.745262 -0.278025 301.314870
2577 81914.382934 368524.384119 12272.554305 -15079.430375 343289.737497 -36.817540 2.537069 4.012167 3.266906 -92.722024
2578 15185.698595 357937.317592 -10587.066527 -2806.876070 343289.737497 -36.967362 2.537069 2.843785 -1.168382 49.097100
2579 72463.610871 370297.146522 12359.828930 -13393.942596 343289.737497 -36.967362 2.537069 5.612088 2.768303 53.033785
2580 5569.043443 368974.090097 -1323.056425 -1034.113666 343289.737497 -37.137928 2.537069 0.002335 -5.609753 0.673432
2581 12694.139020 355327.153285 -13646.936812 -2357.170092 343289.737497 -37.137928 2.537069 2.830170 2.827836 -21.682061
2582 86187.398461 364613.439542 9286.286257 -16004.106904 343289.737497 -37.137928 2.537069 1.926567 -0.903603 -117.854073
2583 36073.025887 353945.008590 -10668.430952 -6717.820647 343289.737497 -37.245673 2.537069 6.189250 4.262683 60.811351
2584 93359.846439 357415.799236 3470.790646 -17386.251598 343289.737497 -37.245673 2.537069 2.596900 -3.592350 285.434174
2585 74648.054612 362188.892526 4773.093290 -13915.460953 343289.737497 -37.282850 2.537069 3.438714 0.841813 189.337372
2586 48959.321277 375044.522847 12855.630320 -9142.367662 343289.737497 -37.346791 2.537069 0.896922 -2.541791 -92.300230
2587 1000.000000 359928.047600 -15116.475247 3713.262658 343289.737497 -37.609369 2.537069 3.137721 2.240799 2.240799
2588 60640.276601 364971.946875 5043.899275 -11403.212589 343289.737497 -37.609369 2.537069 5.133280 1.995559 108.809709
2589 33743.081767 358063.473815 -6908.473060 -6359.313313 343289.737497 -37.692546 2.537069 4.478014 -0.655266 -22.177664
2590 70400.053968 353197.381510 -4866.092305 -13267.786373 343289.737497 -37.692546 2.537069 4.287483 -0.190531 24.942210
2591 96219.972321 357288.535853 4091.154343 -18133.878678 343289.737497 -37.692546 2.537069 4.349705 0.062222 -146.867265
2592 74427.985813 357757.487499 468.951646 -14042.724336 343289.737497 -37.735065 2.537069 6.170073 1.820367 171.466370
2593 71930.479972 356779.313312 -978.174187 -13573.772689 343289.737497 -37.741366 2.537069 6.119987 -0.050086 -24.856430
2594 77114.045393 356850.781398 71.468085 -14551.946876 343289.737497 -37.741366 2.537069 5.760863 -0.359123 43.623174
2595 76733.435624 349945.000603 -6905.780795 -14480.478791 343289.737497 -37.742292 2.537069 2.752753 -3.008110 110.089226
2596 113327.825470 360864.861416 10919.860812 -21386.259585 343289.737497 -37.742292 2.537069 4.424378 1.671624 -157.973578
2597 55321.207960 364885.597801 4020.736386 -10466.398773 343289.737497 -37.838649 2.537069 2.264434 -2.159944 173.769245
2598 55215.151629 369886.478176 9021.616760 -10466.398773 343289.737497 -37.911329 2.537069 3.601925 -0.822453 -70.858155
2599 7589.193347 358674.993129 -11211.485047 -1444.782013 343289.737497 -38.074719 2.537069 4.164708 0.562783 0.562783
2600 66481.210949 344118.038345 -14556.954784 -12656.267059 343289.737497 -38.074719 2.537069 2.704287 -1.460421 180.751953
2601 142946.410147 357785.730967 13667.692622 -27213.221844 343289.737497 -38.074719 2.537069 2.514393 -0.189895 112.907441
2602 70974.121495 354566.785791 -3218.945176 -13545.529222 343289.737497 -38.170333 2.537069 4.329191 1.814798 121.195319
2603 87840.336339 356136.655332 1569.869542 -16764.474398 343289.737497 -38.170333 2.537069 3.056733 -1.272458 -32.518665
2604 79577.476642 362038.733696 5902.078364 -15194.604856 343289.737497 -38.188205 2.537069 2.245992 -0.810741 5.472445
2605 48572.662376 370110.715451 8071.981755 -9292.526493 343289.737497 -38.262372 2.537069 4.517723 2.271731 127.935437
2606 48362.610722 365438.576897 3399.843201 -9292.526493 343289.737497 -38.428556 2.537069 1.772758 -0.473234 -41.717861
2607 30612.252126 355566.406808 -9872.170088 -5892.683292 343289.737497 -38.498855 2.537069 0.082828 -1.689930 10.876441
2608 81897.777715 370926.496444 15360.089636 -15764.853380 343289.737497 -38.498855 2.537069 5.175713 5.092886 -74.373579
2609 2092.537276 359644.910133 -11281.586311 -404.763744 343289.737497 -38.686407 2.537069 2.279207 -2.896506 3.386679
2610 60415.794305 366625.327045 6980.416912 -11686.350056 343289.737497 -38.686407 2.537069 3.543023 1.263816 -112.636380
2611 24256.170365 351596.990279 -15028.336767 -4705.933143 343289.737497 -38.801947 2.537069 2.629469 -0.913554 -62.721160
2612 101717.937418 359517.628266 7920.637988 -19734.269910 343289.737497 -38.801947 2.537069 4.902968 2.273499 -196.027996
2613 60770.000216 355175.248855 -4342.379411 -11813.631922 343289.737497 -38.879815 2.537069 6.034948 1.131980 114.229316
2614 83107.448979 355016.190710 -159.058145 -16156.011334 343289.737497 -38.879815 2.537069 2.876756 -3.158193 109.939143
2615 83925.653198 358150.780047 3134.589337 -16315.069479 343289.737497 -38.879815 2.537069 2.366376 -0.510380 5.772805
2616 67736.075713 358519.502803 368.722756 -13180.480142 343289.737497 -38.917165 2.537069 4.500629 2.134253 -88.548413
2617 65831.956821 366774.894517 8255.391714 -12811.757385 343289.737497 -38.922608 2.537069 5.091837 0.591208 -135.256171
2618 23337.249409 355333.675040 -11441.219477 -4556.365672 343289.737497 -39.048009 2.537069 4.620666 -0.471171 56.077497
2619 81938.031642 357961.672446 2627.997407 -15997.585149 343289.737497 -39.048009 2.537069 4.433631 -0.187035 182.025339
2620 68421.492104 362941.338995 4979.666549 -13369.587742 343289.737497 -39.080082 2.537069 2.186542 -2.247088 -56.885655
2621 42857.256595 364287.483173 1346.144178 -8389.921193 343289.737497 -39.152862 2.537069 5.498615 3.312073 -32.817899
2622 35952.063041 363519.179851 -768.303322 -7043.777016 343289.737497 -39.184272 2.537069 2.259640 -3.238976 21.893766
2623 39873.551387 364706.063386 1186.883535 -7812.080338 343289.737497 -39.184272 2.537069 5.508024 3.248384 -32.900404
2624 33789.924093 360730.068664 -3975.994723 -6625.196802 343289.737497 -39.214038 2.537069 5.960775 0.452751 -68.017466
2625 54068.349607 358453.196524 -2276.872140 -10601.191525 343289.737497 -39.214038 2.537069 4.380684 -1.580090 -41.757386
2626 65680.885668 362327.195918 3873.999394 -12878.063665 343289.737497 -39.214038 2.537069 3.438456 -0.942228 -296.845665
2627 45853.689301 365238.237274 2911.041356 -9004.064271 343289.737497 -39.273020 2.537069 1.512285 -1.926171 73.472052
2628 30978.974149 358350.147665 -6888.089609 -6093.022915 343289.737497 -39.336505 2.537069 3.103511 1.591226 33.007153
2629 66000.334302 374467.828090 16117.680425 -12981.112524 343289.737497 -39.336505 2.537069 0.860982 -2.242528 -60.513161
2630 1000.000000 352310.832649 -22156.995441 3136.567901 343289.737497 -39.580711 2.537069 1.028649 0.167667 0.167667
2631 96109.578935 365812.224010 13501.391361 -19020.427540 343289.737497 -39.580711 2.537069 5.161909 4.133259 29.266000
2632 27788.875919 356629.945118 -9182.278892 -5519.036179 343289.737497 -39.721191 2.537069 0.550267 -4.611641 14.237915
2633 74022.529860 377214.524488 20584.579370 -14701.315071 343289.737497 -39.721191 2.537069 3.501309 2.951042 2.951042
2634 1000.000000 357185.112512 -20029.411976 5883.264300 343289.737497 -39.999276 2.537069 3.893479 0.392170 0.392170
2635 70732.018839 358120.782528 935.670016 -14146.147677 343289.737497 -39.999276 2.537069 4.636382 0.742903 -316.405941
2636 66031.746342 356193.533773 -1927.248755 -13210.477660 343289.737497 -40.012504 2.537069 0.118370 -4.518012 -281.214906
2637 75664.978707 354422.573482 -1770.960291 -15137.726416 343289.737497 -40.012504 2.537069 3.053603 2.935233 72.050271
2638 84517.012960 352913.193324 -1509.380158 -16908.686707 343289.737497 -40.012504 2.537069 2.985402 -0.068201 389.489288
2639 92061.555274 357949.578977 5036.385653 -18418.066865 343289.737497 -40.012504 2.537069 3.205869 0.220467 -18.757641
2640 66796.170151 357638.087636 -311.491341 -13381.681211 343289.737497 -40.067211 2.537069 0.217810 -2.988059 -34.839605
2641 68351.014291 350730.812595 -6907.275042 -13693.172553 343289.737497 -40.067211 2.537069 2.687628 2.469818 190.965377
2642 102829.456249 355880.146195 5149.333600 -20600.447594 343289.737497 -40.067211 2.537069 2.286119 -0.401509 -111.787897
2643 77029.704572 359184.122486 3303.976291 -15451.113994 343289.737497 -40.117287 2.537069 5.137102 2.850983 9.134168
2644 60493.443029 359476.314074 292.191588 -12147.137703 343289.737497 -40.160180 2.537069 0.725128 -4.411974 39.570323
2645 59031.212358 363911.153474 4434.839400 -11854.946115 343289.737497 -40.165010 2.537069 6.090172 5.365045 -75.930338
2646 36879.132624 364994.521602 1083.368127 -7420.106714 343289.737497 -40.240137 2.537069 3.811164 -2.279008 4.004177
2647 31471.642507 364114.806404 -879.715198 -6336.738587 343289.737497 -40.269513 2.537069 4.965475 1.154310 -52.758936
2648 35840.780014 360410.586343 -3704.220061 -7216.453785 343289.737497 -40.269513 2.537069 5.260129 0.294655 -22.791974
2649 54237.923579 363461.050904 3050.464561 -10920.673846 343289.737497 -40.269513 2.537069 3.243350 -2.016779 -33.636221
2650 39033.164924 373502.599500 10041.548596 -7870.209285 343289.737497 -40.325755 2.537069 0.769329 -2.474021 91.773758
2651 38785.732610 367786.318620 4325.267716 -7870.209285 343289.737497 -40.583012 2.537069 0.039853 -3.203498 -91.247797
2652 17422.202181 371904.884440 4118.565820 -3544.941569 343289.737497 -40.694529 2.537069 5.536922 5.497069 30.629810
2653 17321.579836 362288.728730 -5497.589890 -3544.941569 343289.737497 -40.930927 2.537069 3.949889 3.910037 -22.839298
2654 44184.347625 349365.179000 -12923.549730 -9042.531459 343289.737497 -40.930927 2.537069 2.691007 -1.258882 55.289786
2655 107332.440214 360276.131361 10910.952361 -21966.081189 343289.737497 -40.930927 2.537069 3.133627 0.442620 -188.037008
2656 53884.636059 357292.393208 -2983.738153 -11055.128828 343289.737497 -41.032582 2.537069 0.131570 -3.002057 -53.530680
2657 68427.898917 355239.772135 -2052.621073 -14038.866981 343289.737497 -41.032582 2.537069 4.195203 4.063632 -129.990479
2658 78432.733885 353070.663104 -2169.109031 -16091.488054 343289.737497 -41.032582 2.537069 2.297351 -1.897851 48.367631
2659 89005.351584 363202.529215 10131.866111 -18260.597085 343289.737497 -41.032582 2.537069 2.236483 -0.060868 94.186911
2660 39511.246078 360027.906558 -3174.622657 -8128.730974 343289.737497 -41.146417 2.537069 2.088005 -0.148478 -29.457230
2661 54942.104527 364664.842287 4636.935729 -11303.353631 343289.737497 -41.146417 2.537069 4.051880 1.963874 -144.369962
2662 32337.067087 354944.686866 -9720.155420 -6666.417902 343289.737497 -41.230813 2.537069 0.951724 -3.100156 179.112218
2663 79487.024164 359238.213639 4293.526773 -16386.573322 343289.737497 -41.230813 2.537069 2.179418 1.227695 -3.131142
2664 58583.488781 361862.538953 2624.325314 -12093.046549 343289.737497 -41.284829 2.537069 4.534242 2.354824 -25.563216
2665 45820.503747 351204.100586 -10658.438368 -9468.721235 343289.737497 -41.329625 2.537069 5.902300 1.368058 39.067170
2666 97398.219790 360237.412164 9033.311578 -20127.159603 343289.737497 -41.329625 2.537069 0.552847 -5.349454 107.747882
2667 53564.523973 363176.924087 2939.511923 -11093.848025 343289.737497 -41.422371 2.537069 4.726980 4.174134 16.740504
2668 39319.560630 362600.108242 -576.815845 -8154.336102 343289.737497 -41.477249 2.537069 4.787193 0.060213 31.476139
2669 42100.920793 370449.223066 7849.114825 -8731.151947 343289.737497 -41.477249 2.537069 5.612417 0.825224 7.108410
2670 4234.081173 356744.868466 -13704.354600 -882.037122 343289.737497 -41.663685 2.537069 3.056491 -2.555926 -2.555926
2671 70019.690794 364718.736358 7973.867891 -14586.391722 343289.737497 -41.663685 2.537069 0.467747 -2.588744 16.260812
2672 31655.860103 364345.484282 -373.252075 -6612.523831 343289.737497 -41.777565 2.537069 4.527156 4.059409 -4.994903
2673 33442.714228 372792.713774 8447.229492 -6985.775906 343289.737497 -41.777565 2.537069 5.594332 1.067176 19.916732
2674 1000.000000 363688.355927 -9104.357847 1461.453585 343289.737497 -42.030153 2.537069 5.130862 -0.463470 -0.463470
2675 36368.671701 351734.380578 -11953.975349 -7642.904262 343289.737497 -42.030153 2.537069 2.630191 -2.500671 -120.858389
2676 93251.525403 352165.179505 430.798927 -19596.879610 343289.737497 -42.030153 2.537069 0.111264 -2.518927 123.144779
2677 91191.550348 360602.209715 8437.030210 -19166.080684 343289.737497 -42.034773 2.537069 4.365191 4.253927 10.537112
2678 50936.339327 368804.107564 8201.897849 -10729.050474 343289.737497 -42.127293 2.537069 2.410928 -1.954264 42.028034
2679 11952.013644 350840.514021 -17963.593543 -2527.152625 343289.737497 -42.288316 2.537069 5.820567 3.409639 15.976010
2680 96909.729700 373198.533985 22358.019964 -20490.746167 343289.737497 -42.288316 2.537069 0.911575 -4.908992 189.869753
2681 96383.894035 361325.399608 10484.885587 -20490.746167 343289.737497 -42.519025 2.537069 4.862399 -0.958168 -174.045784
2682 46945.226952 366573.863448 5248.463840 -10005.860581 343289.737497 -42.627808 2.537069 5.214504 0.352105 113.449441
2683 46822.426016 356888.542118 -4436.857490 -10005.860581 343289.737497 -42.739608 2.537069 2.924480 -1.937919 -7.786879
